Hs-U2AF1,2000,1000,T105641-U2AF1,"p1@U2AF1"
"rank","TID","Fabs","Frel","coords","transcript","entrezgene_id","hgnc_id","uniprot_id","gene_name","description","type"
460,"T173651",1400,0.6962,"chr7:20370694..20370705,+","p15@ITGB8","e:3696","h:6163","u:P26012,u:Q9BUG9","ITGB8","integrin subunit beta 8","gene with protein product"
461,"T163566",1393,0.6962,"chr6:30524023..30524044,-","p3@GNL1","e:2794","h:4413","u:A2AB27","GNL1","G protein nucleolar 1 (putative)","gene with protein product"
462,"T105264",1393,0.6955,"chr21:40759684..40759726,+","p3@WRB","e:7485","h:12790","u:A8MQ44","WRB","tryptophan rich basic protein","gene with protein product"
463,"T128815",1391,0.6931,"chr3:128533128..128533149,+","p4@RAB7A","e:7879","h:9788",NA,"RAB7A","RAB7A, member RAS oncogene family","gene with protein product"
464,"T168717",1391,0.6924,"chr7:100271099..100271153,+","p15@GNB2","e:2783","h:4398","u:P62879","GNB2","G protein subunit beta 2","gene with protein product"
465,"T058951",1391,0.6924,"chr17:41323204..41323250,+","p1@NBR1","e:4077","h:6746","u:Q14596,u:F8W799,u:B7Z4J4,u:B7Z5R6","NBR1","NBR1, autophagy cargo receptor","gene with protein product"
466,"T091834",1387,0.6914,"chr1:24306768..24306779,-","p3@SRSF10","e:100505793,e:10772","h:16713","u:Q5JRI1","SRSF10","serine and arginine rich splicing factor 10","gene with protein product"
467,"T106002",1386,0.6913,"chr21:46359889..46359902,+","p2@FAM207A","e:85395","h:15811","u:Q9NSI2","FAM207A","family with sequence similarity 207 member A","gene with protein product"
468,"T176303",1390,0.6912,"chr7:55086703..55086717,+","p1@EGFR","e:1956","h:3236","u:Q504U8","EGFR","epidermal growth factor receptor","gene with protein product"
469,"T082357",1388,0.6905,"chr1:151162606..151162682,-","p1@VPS72","e:6944","h:11644","u:A6PW55,u:Q15906","VPS72","vacuolar protein sorting 72 homolog","gene with protein product"
470,"T193801",1388,0.6905,"chr9:73028462..73028491,-","p8@KLF9","e:687","h:1123","u:Q13886","KLF9","Kruppel like factor 9","gene with protein product"
471,"T072874",1383,0.6901,"chr19:34895296..34895331,+","p1@PDCD2L","e:84306","h:28194","u:Q9BRP1","PDCD2L","programmed cell death 2 like","gene with protein product"
472,"T042064",1386,0.6899,"chr14:99947715..99947791,+","p1@CCNK","e:8812","h:1596","u:C9JSW4,u:A8MZK4,u:O75909,u:C9JI13,u:G3V5E1,u:G3V235,u:G3V2Q3","CCNK","cyclin K","gene with protein product"
473,"T003652",1382,0.6889,"chr10:25012828..25012860,-","p2@ARHGAP21","e:57584","h:23725","u:Q5T5U3","ARHGAP21","Rho GTPase activating protein 21","gene with protein product"
474,"T042268",1384,0.6882,"chr15:23034189..23034198,-","p9@NIPA2","e:81614","h:17044",NA,"NIPA2","non imprinted in Prader-Willi/Angelman syndrome 2","gene with protein product"
475,"T081811",1377,0.6875,"chr1:145507587..145507615,+","p1@RBM8A","e:9939","h:9905","u:Q9Y5S9","RBM8A","RNA binding motif protein 8A","gene with protein product"
476,"T126229",1381,0.6874,"chr2:9563319..9563355,-","p3@ITGB1BP1","e:9270","h:23927","u:C9IZZ8","ITGB1BP1","integrin subunit beta 1 binding protein 1","gene with protein product"
477,"T088174",1378,0.6873,"chr1:203595941..203595970,+","p1@ATP2B4","e:493","h:817","u:P23634","ATP2B4","ATPase plasma membrane Ca2+ transporting 4","gene with protein product"
478,"T068972",1382,0.6869,"chr18:74799553..74799612,-","p14@MBP","e:4155","h:6925",NA,"MBP","myelin basic protein","gene with protein product"
480,"T104723",1376,0.6866,"chr21:34914394..34914440,-","p1@GART","e:2618","h:4163",NA,"GART","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","gene with protein product"
481,"T080376",1377,0.6861,"chr1:110882084..110882100,+","p2@RBM15","e:64783","h:14959",NA,"RBM15","RNA binding motif protein 15","gene with protein product"
483,"T034486",1378,0.6859,"chr13:80055403..80055426,+","p1@NDFIP2","e:54602","h:18537",NA,"NDFIP2","Nedd4 family interacting protein 2","gene with protein product"
484,"T148899",1375,0.6851,"chr5:134181755..134181784,+","p3@C5orf24","e:134553","h:26746",NA,"C5orf24","chromosome 5 open reading frame 24","gene with protein product"
485,"T074200",1370,0.683,"chr19:40336956..40336961,-","p2@FBL","e:2091","h:3599","u:P22087","FBL","fibrillarin","gene with protein product"
486,"T131788",1371,0.6828,"chr3:172428845..172428895,-","p1@NCEH1","e:57552","h:29260",NA,"NCEH1","neutral cholesterol ester hydrolase 1","gene with protein product"
487,"T090381",1366,0.6813,"chr1:225615810..225615821,-","p2@LBR","e:3930","h:6518","u:Q14739","LBR","lamin B receptor","gene with protein product"
488,"T000106",1365,0.6805,"chr10:102027369..102027418,-","p1@CWF19L1","e:55280","h:25613",NA,"CWF19L1","CWF19-like 1, cell cycle control (S. pombe)","gene with protein product"
489,"T072585",1364,0.68,"chr19:3062770..3062809,-","p6@AES","e:166","h:307",NA,"AES","amino-terminal enhancer of split","gene with protein product"
490,"T085803",1360,0.6786,"chr1:173793515..173793551,-","p2@CENPL","e:91687","h:17879",NA,"CENPL","centromere protein L","gene with protein product"
491,"T182931",1358,0.6763,"chr8:19674896..19674918,+","p2@INTS10","e:55174","h:25548","u:E5RJN5,u:Q9NVR2","INTS10","integrator complex subunit 10","gene with protein product"
492,"T037872",1356,0.6746,"chr14:35761580..35761664,+","p1@PSMA6","e:5687","h:9535","u:G3V2S7,u:G3V5Z7,u:G3V3U4,u:G3V3I1,u:B4DQR4","PSMA6","proteasome subunit alpha 6","gene with protein product"
493,"T164776",1352,0.6733,"chr6:33359582..33359667,+","p1@KIFC1","e:3833","h:6389","u:A2AB20","KIFC1","kinesin family member C1","gene with protein product"
494,"T085268",1353,0.6731,"chr1:167523036..167523047,-","p2@CREG1","e:8804","h:2351","u:O75629","CREG1","cellular repressor of E1A stimulated genes 1","gene with protein product"
495,"T021001",1351,0.6728,"chr12:111051902..111051975,+","p1@TCTN1","e:79600","h:26113","u:Q2MV58,u:A8MW34,u:E9PIB8,u:E9PN24,u:E9PNE4,u:E9PJ71,u:E9PR69,u:F8VX18,u:F8VZS6,u:Q05BR9","TCTN1","tectonic family member 1","gene with protein product"
496,"T074600",1352,0.6726,"chr19:41858934..41858979,-","p9@TGFB1","e:7040","h:11766","u:P01137","TGFB1","transforming growth factor beta 1","gene with protein product"
497,"T190034",1353,0.6725,"chr9:131038271..131038291,-","p2@GOLGA2","e:2801","h:4425","u:B7ZC06","GOLGA2","golgin A2","gene with protein product"
498,"T106669",1347,0.6722,"chr22:20104965..20105003,+","p2@RANBP1","e:5902","h:9847",NA,"RANBP1","RAN binding protein 1","gene with protein product"
499,"T041006",1351,0.6721,"chr14:81893734..81893794,-","p3@STON2","e:85439","h:30652","u:G3V2T7,u:Q59H11","STON2","stonin 2","gene with protein product"
500,"T100871",1347,0.6715,"chr20:42295713..42295738,+","p2@MYBL2","e:4605","h:7548","u:P10244","MYBL2","MYB proto-oncogene like 2","gene with protein product"
501,"T086039",1349,0.6711,"chr1:17766239..17766255,-","p5@RCC2","e:55920","h:30297","u:Q9P258","RCC2","regulator of chromosome condensation 2","gene with protein product"
502,"T099539",1348,0.671,"chr20:30327063..30327138,+","p1@TPX2","e:22974","h:1249","u:Q9ULW0,u:Q96RR5","TPX2","TPX2, microtubule nucleation factor","gene with protein product"
503,"T123719",1348,0.6706,"chr2:55459495..55459528,+","p3@RPS27A","e:6233","h:10417","u:P62979","RPS27A","ribosomal protein S27a","gene with protein product"
504,"T056638",1346,0.6703,"chr17:26897930..26897945,-","p4@PIGS","e:94005","h:14937","u:Q96IR5","PIGS","phosphatidylinositol glycan anchor biosynthesis class S","gene with protein product"
505,"T162757",1343,0.6698,"chr6:24775153..24775242,+","p1@GMNN","e:51053","h:17493","u:O75496","GMNN","geminin, DNA replication inhibitor","gene with protein product"
506,"T173649",1343,0.6688,"chr7:20370652..20370663,+","p12@ITGB8","e:3696","h:6163","u:P26012,u:Q9BUG9","ITGB8","integrin subunit beta 8","gene with protein product"
507,"T163150",1341,0.6678,"chr6:27835357..27835375,-","p1@HIST1H1B","e:3009","h:4719","u:P16401","HIST1H1B","histone cluster 1 H1 family member b","gene with protein product"
508,"T198158",1338,0.6663,"chrX:152736013..152736052,-","p1@HAUS7,p1@TREX2","e:11219,e:55559","h:12270,h:32979","u:Q9BQ50,u:Q99871","TREX2","three prime repair exonuclease 2","gene with protein product"
509,"T158334",1343,0.6662,"chr6:119215448..119215462,+","p2@ASF1A","e:25842","h:20995",NA,"ASF1A","anti-silencing function 1A histone chaperone","gene with protein product"
510,"T037825",1336,0.666,"chr14:35451880..35451920,+","p2@SRP54","e:6729","h:11301","u:G3V346,u:G3V480","SRP54","signal recognition particle 54","gene with protein product"
511,"T045080",1337,0.6658,"chr15:59665062..59665077,-","p1@MYO1E","e:4643","h:7599","u:Q12965,u:Q4KMR3","MYO1E","myosin IE","gene with protein product"
512,"T016722",1333,0.6645,"chr11:64948672..64948748,+","p4@CAPN1","e:823","h:1476","u:B2RDI5,u:P07384","CAPN1","calpain 1","gene with protein product"
513,"T063319",1331,0.6642,"chr17:7387524..7387597,-","p1@ZBTB4","e:57659","h:23847","u:B3KVD4,u:Q9P1Z0","ZBTB4","zinc finger and BTB domain containing 4","gene with protein product"
514,"T117729",1332,0.663,"chr2:208030488..208030551,-","p3@KLF7","e:8609","h:6350","u:O75840","KLF7","Kruppel like factor 7","gene with protein product"
515,"T007573",1330,0.6624,"chr10:85899247..85899273,+","p2@GHITM","e:27069","h:17281","u:Q9Y6G2","GHITM","growth hormone inducible transmembrane protein","gene with protein product"
516,"T112148",1331,0.6622,"chr2:130737223..130737244,+","p1@RAB6C","e:150786,e:84084","h:16525","u:Q9H0N0","RAB6C","RAB6C, member RAS oncogene family","gene with protein product"
517,"T019444",1329,0.6619,"chr11:8985927..8986008,-","p1@TMEM9B","e:56674","h:1168","u:Q9NQ34,u:E9PR12,u:Q543A1,u:Q7Z649","TMEM9B","TMEM9 domain family member B","gene with protein product"
518,"T024246",1329,0.6615,"chr12:26278030..26278039,-","p7@BHLHE41","e:79365","h:16617","u:Q9C0J9","BHLHE41","basic helix-loop-helix family member e41","gene with protein product"
519,"T089343",1326,0.6607,"chr1:211752522..211752547,-","p3@SLC30A1","e:7779","h:11012","u:Q9Y6M5","SLC30A1","solute carrier family 30 member 1","gene with protein product"
520,"T048516",1323,0.6592,"chr16:103572..103663,-","p1@POLR3K","e:51728","h:14121","u:Q9Y2Y1","POLR3K","RNA polymerase III subunit K","gene with protein product"
521,"T135660",1325,0.6582,"chr3:49466686..49466764,-","p1@NICN1","e:84276","h:18317","u:Q9BSH3,u:B4DX77,u:B2R7Q3","NICN1","nicolin 1","gene with protein product"
522,"T020139",1321,0.6582,"chr12:102513950..102513996,+","p1@C12orf48","e:55010","h:26074","u:B4DZ31,u:B4DT40,u:Q9NWS1","PARPBP","PARP1 binding protein","gene with protein product"
523,"T154656",1319,0.6579,"chr5:55412835..55412856,-","p4@ANKRD55","e:79722","h:25681",NA,"ANKRD55","ankyrin repeat domain 55","gene with protein product"
524,"T010794",1319,0.6562,"chr11:121163434..121163458,+","p2@SC5DL","e:6309","h:10547",NA,"SC5D","sterol-C5-desaturase","gene with protein product"
525,"T035689",1319,0.6562,"chr14:104604875..104604880,+","p2@KIF26A","e:26153","h:20226","u:Q9ULI4","KIF26A","kinesin family member 26A","gene with protein product"
526,"T133709",1315,0.6555,"chr3:20227671..20227711,-","p1@SGOL1","e:151648","h:25088","u:Q5FBB7,u:B5BUA4","SGO1","shugoshin 1","gene with protein product"
527,"T078452",1315,0.6549,"chr19:57078386..57078407,+","p3@ZNF470","e:388566","h:22220","u:Q6ECI4","ZNF470","zinc finger protein 470","gene with protein product"
529,"T172168",1314,0.6528,"chr7:142960505..142960553,+","p2@GSTK1","e:373156","h:16906","u:Q9Y2Q3,u:E9PFN5,u:Q6FII1","GSTK1","glutathione S-transferase kappa 1","gene with protein product"
530,"T150961",1311,0.6522,"chr5:150632645..150632658,+","p5@GM2A","e:2760","h:4367","u:P17900","GM2A","GM2 ganglioside activator","gene with protein product"
531,"T042185",1310,0.6521,"chr15:101792247..101792257,-","p11@CHSY1","e:22856","h:17198","u:Q86X52","CHSY1","chondroitin sulfate synthase 1","gene with protein product"
532,"T046720",1302,0.6491,"chr15:77363441..77363506,-","p1@TSPAN3","e:10099","h:17752","u:A6NEH4,u:B4DP19","TSPAN3","tetraspanin 3","gene with protein product"
533,"T192388",1297,0.6469,"chr9:26892732..26892764,-","p2@C9orf82","e:79886","h:25834",NA,"CAAP1","caspase activity and apoptosis inhibitor 1","gene with protein product"
534,"T021831",1297,0.6466,"chr12:120315104..120315145,-","p1@CIT","e:11113","h:1985","u:Q2M5E1,u:O14578","CIT","citron rho-interacting serine/threonine kinase","gene with protein product"
535,"T034488",1299,0.6459,"chr13:80055462..80055478,+","p6@NDFIP2","e:54602","h:18537",NA,"NDFIP2","Nedd4 family interacting protein 2","gene with protein product"
536,"T136949",1299,0.6456,"chr3:64253837..64253863,-","p1@PRICKLE2","e:166336","h:20340","u:C9JY03","PRICKLE2","prickle planar cell polarity protein 2","gene with protein product"
537,"T105234",1295,0.6449,"chr21:40555393..40555419,-","p2@PSMG1","e:8624","h:3043",NA,"PSMG1","proteasome assembly chaperone 1","gene with protein product"
538,"T000456",1293,0.6446,"chr10:104192405..104192440,-","p2@CUEDC2","e:79004","h:28352","u:Q9H467","CUEDC2","CUE domain containing 2","gene with protein product"
539,"T106575",1294,0.6444,"chr22:19466643..19466664,-","p2@UFD1L","e:7353","h:12520","u:C9J7C8","UFD1L","ubiquitin fusion degradation 1 like (yeast)","gene with protein product"
540,"T083788",1292,0.6434,"chr1:156737319..156737339,+","p1@PRCC","e:5546","h:9343",NA,"PRCC","papillary renal cell carcinoma (translocation-associated)","gene with protein product"
541,"T078346",1289,0.6419,"chr19:56166360..56166452,+","p1@U2AF2","e:11338","h:23156","u:P26368","U2AF2","U2 small nuclear RNA auxiliary factor 2","gene with protein product"
542,"T193444",1289,0.6419,"chr9:5437941..5437959,-","p5@C9orf46","e:55848","h:23633","u:Q9HBL7","PLGRKT","plasminogen receptor with a C-terminal lysine","gene with protein product"
543,"T175029",1285,0.6396,"chr7:35734790..35734802,-","p7@HERPUD2","e:64224","h:21915","u:Q9BSE4","HERPUD2","HERPUD family member 2","gene with protein product"
544,"T005308",1285,0.639,"chr10:5454505..5454540,+","p3@NET1","e:10276","h:14592","u:Q7Z628,u:Q5SQI5","NET1","neuroepithelial cell transforming 1","gene with protein product"
545,"T058857",1278,0.6384,"chr17:40976266..40976315,-","p1@BECN1","e:8678","h:1034","u:Q14457,u:E7EV84,u:B4DS82","BECN1","beclin 1","gene with protein product"
546,"T021287",1283,0.6383,"chr12:113796347..113796404,+","p1@PLBD2","e:196463","h:27283","u:Q8NHP8,u:F5H5E2","PLBD2","phospholipase B domain containing 2","gene with protein product"
547,"T154945",1283,0.6383,"chr5:59995921..59996000,-","p1@DEPDC1B","e:55789","h:24902","u:Q8WUY9,u:B4DUT4,u:D6RIB0,u:F5H072","DEPDC1B","DEP domain containing 1B","gene with protein product"
548,"T067440",1284,0.6382,"chr18:45457004..45457043,-","p3@SMAD2","e:4087","h:6768","u:Q15796","SMAD2","SMAD family member 2","gene with protein product"
549,"T093328",1278,0.6377,"chr1:31769656..31769670,-","p2@SNRNP40","e:9410","h:30857","u:B4DQJ1","SNRNP40","small nuclear ribonucleoprotein U5 subunit 40","gene with protein product"
550,"T165679",1277,0.6356,"chr6:41039612..41039638,-","p6@C6orf130","e:221443","h:21257","u:Q9Y530","OARD1","O-acyl-ADP-ribose deacylase 1","gene with protein product"
551,"T017360",1276,0.6345,"chr11:66384079..66384110,+","p1@RBM14-RBM4,p1@RBM14,p1@RBM4","e:10432,e:100526737,e:5936","h:14219,h:38840,h:9901","u:B8ZZ74,u:B0LM41,u:F2Z2W2","RBM14","RNA binding motif protein 14","gene with protein product"
552,"T120383",1271,0.6339,"chr2:234763105..234763145,-","p2@HJURP","e:55355","h:25444",NA,"HJURP","Holliday junction recognition protein","gene with protein product"
553,"T195839",1272,0.6335,"chrX:100646279..100646333,+","p2@RPL36A","e:100529097,e:6173","h:10359",NA,"RPL36A","ribosomal protein L36a","gene with protein product"
554,"T193798",1272,0.6335,"chr9:73028433..73028444,-","p15@KLF9","e:687","h:1123","u:Q13886","KLF9","Kruppel like factor 9","gene with protein product"
555,"T066008",1274,0.6332,"chr18:158327..158341,+","p3@USP14","e:9097","h:12612","u:P54578,u:A6NJA2","USP14","ubiquitin specific peptidase 14","gene with protein product"
556,"T102663",1270,0.6328,"chr20:55926274..55926336,+","p1@RAE1","e:8480","h:9828","u:P78406,u:E9PPG9,u:E9PQ57","RAE1","ribonucleic acid export 1","gene with protein product"
557,"T069756",1269,0.6317,"chr19:11266449..11266467,-","p1@SPC24","e:147841","h:26913","u:E7EWE9","SPC24","SPC24, NDC80 kinetochore complex component","gene with protein product"
558,"T053910",1265,0.6306,"chr16:74700747..74700804,-","p1@RFWD3","e:55159","h:25539","u:Q6PCD5","RFWD3","ring finger and WD repeat domain 3","gene with protein product"
559,"T091502",1262,0.6291,"chr1:236958779..236958793,+","p3@MTR","e:4548","h:7468",NA,"MTR","5-methyltetrahydrofolate-homocysteine methyltransferase","gene with protein product"
560,"T106670",1263,0.6284,"chr22:20105012..20105085,+","p1@RANBP1","e:5902","h:9847","u:P43487,u:C9JJ34,u:B7Z6U1,u:Q53EY3","RANBP1","RAN binding protein 1","gene with protein product"
561,"T162995",1263,0.6274,"chr6:26285754..26285769,-","p4@HIST1H4A,p4@HIST1H4B,p4@HIST1H4D,p4@HIST1H4E,p4@HIST1H4F,p4@HIST1H4H,p4@HIST1H4I,p4@HIST1H4J,p4@HIST1H4K,p4@HIST1H4L,p4@HIST2H4A,p4@HIST2H4B,p4@HIST4H4,p5@HIST1H4C","e:121504,e:554313,e:8294,e:8359,e:8360,e:8361,e:8362,e:8363,e:8364,e:8365,e:8366,e:8367,e:8368,e:8370","h:20510,h:29607,h:4781,h:4782,h:4783,h:4784,h:4785,h:4787,h:4788,h:4789,h:4790,h:4791,h:4793,h:4794","u:P62805","HIST4H4","histone cluster 4 H4","gene with protein product"
562,"T170760",1259,0.6273,"chr7:129251614..129251630,+","p2@NRF1","e:4899","h:7996","u:Q16656,u:Q96AN2","NRF1","nuclear respiratory factor 1","gene with protein product"
563,"T073588",1257,0.626,"chr19:37263693..37263715,-","p1@ZNF850","e:342892","h:27994","u:A8MQ14","ZNF850","zinc finger protein 850","gene with protein product"
564,"T116058",1257,0.626,"chr2:182321925..182321940,+","p4@ITGA4","e:3676","h:6140","u:Q7Z4L6","ITGA4","integrin subunit alpha 4","gene with protein product"
565,"T136648",1255,0.6256,"chr3:58292233..58292288,+","p2@RPP14","e:11102","h:30327",NA,"RPP14","ribonuclease P/MRP subunit p14","gene with protein product"
566,"T150696",1254,0.6254,"chr5:149865517..149865531,+","p7@NDST1","e:3340","h:7680","u:E5RGN9","NDST1","N-deacetylase and N-sulfotransferase 1","gene with protein product"
568,"T108400",1255,0.625,"chr22:36925159..36925173,-","p2@EIF3D","e:8664","h:3278","u:A8MWD3","EIF3D","eukaryotic translation initiation factor 3 subunit D","gene with protein product"
569,"T095394",1254,0.6248,"chr1:53704157..53704219,-","p1@MAGOH","e:4116","h:6815","u:B1ARP8,u:P61326","MAGOH","mago homolog, exon junction complex core component","gene with protein product"
570,"T045052",1254,0.6248,"chr15:59397289..59397296,+","p4@CCNB2","e:9133","h:1580","u:O95067","CCNB2","cyclin B2","gene with protein product"
571,"T094800",1256,0.6246,"chr1:45241186..45241289,+","p1@RPS8","e:6202","h:10441","u:Q5JR95,u:P62241,u:Q5JR94","RPS8","ribosomal protein S8","gene with protein product"
572,"T007722",1252,0.6238,"chr10:88854665..88854699,-","p3@GLUD1","e:2746","h:4335","u:F5GYQ4","GLUD1","glutamate dehydrogenase 1","gene with protein product"
573,"T016323",1253,0.6237,"chr11:63953635..63953685,+","p1@STIP1","e:10963","h:11387","u:F5GXD8,u:F5H0T1","STIP1","stress induced phosphoprotein 1","gene with protein product"
574,"T059393",1251,0.6224,"chr17:43025020..43025149,-","p1@KIF18B","e:146909","h:27102",NA,"KIF18B","kinesin family member 18B","gene with protein product"
576,"T105763",1242,0.6179,"chr21:45209403..45209468,+","p1@RRP1","e:8568","h:18785","u:F8W984,u:D6RE82,u:P56182,u:Q96J73","RRP1","ribosomal RNA processing 1","gene with protein product"
577,"T169025",1238,0.6178,"chr7:1015156..1015193,-","p1@COX19","e:90639","h:28074","u:F8WEL9","COX19","COX19, cytochrome c oxidase assembly factor","gene with protein product"
578,"T095310",1242,0.6176,"chr1:52870104..52870134,-","p2@ORC1","e:4998","h:8487","u:Q13415","ORC1","origin recognition complex subunit 1","gene with protein product"
579,"T119425",1237,0.6176,"chr2:223726326..223726363,+","p5@ACSL3","e:2181","h:3570","u:C9JC11","ACSL3","acyl-CoA synthetase long-chain family member 3","gene with protein product"
580,"T135555",1238,0.6165,"chr3:49059068..49059158,+","p2@NDUFAF3","e:25915","h:29918","u:Q9BU61,u:Q9Y3Z0,u:A4FU71","NDUFAF3","NADH:ubiquinone oxidoreductase complex assembly factor 3","gene with protein product"
581,"T150539",1236,0.6155,"chr5:149380195..149380224,-","p2@TIGD6","e:81789","h:18332",NA,"TIGD6","tigger transposable element derived 6","gene with protein product"
582,"T137081",1233,0.6143,"chr3:67705006..67705046,-","p1@SUCLG2","e:8801","h:11450","u:Q96I99,u:E9PDQ8,u:F5H4S7","SUCLG2","succinate-CoA ligase GDP-forming beta subunit","gene with protein product"
583,"T020697",1230,0.6125,"chr12:108956355..108956403,+","p1@ISCU","e:23479","h:29882","u:Q9H1K1,u:B1P7G3,u:B3KQ30,u:B4DNC9,u:F5H672,u:F5H5N2","ISCU","iron-sulfur cluster assembly enzyme","gene with protein product"
584,"T046847",1229,0.6114,"chr15:78730622..78730646,+","p2@IREB2","e:3658","h:6115",NA,"IREB2","iron responsive element binding protein 2","gene with protein product"
585,"T169886",1229,0.6111,"chr7:114562143..114562159,+","p5@MDFIC","e:29969","h:28870","u:Q9P1T7","MDFIC","MyoD family inhibitor domain containing","gene with protein product"
586,"T110033",1227,0.6111,"chr22:50524224..50524238,-","p12@MLC1","e:23209","h:17082","u:Q15049","MLC1","megalencephalic leukoencephalopathy with subcortical cysts 1","gene with protein product"
587,"T130775",1225,0.6098,"chr3:155572164..155572236,-","p1@SLC33A1","e:9197","h:95","u:O00400","SLC33A1","solute carrier family 33 member 1","gene with protein product"
588,"T085802",1223,0.6097,"chr1:173793480..173793504,-","p3@CENPL","e:91687","h:17879",NA,"CENPL","centromere protein L","gene with protein product"
589,"T148742",1227,0.6095,"chr5:133304270..133304329,-","p1@C5orf15","e:56951","h:20656","u:B4DPV8","C5orf15","chromosome 5 open reading frame 15","gene with protein product"
590,"T122326",1222,0.6092,"chr2:3622932..3622954,+","p3@RPS7","e:6201","h:10440","u:P62081","RPS7","ribosomal protein S7","gene with protein product"
591,"T017334",1224,0.609,"chr11:66335995..66336059,-","p1@CTSF","e:8722","h:2531","u:Q9UBX1","CTSF","cathepsin F","gene with protein product"
592,"T069423",1222,0.6089,"chr19:10305581..10305646,-","p1@DNMT1","e:1786","h:2976","u:P26358,u:F5GX68","DNMT1","DNA methyltransferase 1","gene with protein product"
593,"T117796",1221,0.6081,"chr2:208490027..208490095,-","p2@METTL21A","e:151194","h:30476",NA,"METTL21A","methyltransferase like 21A","gene with protein product"
594,"T010532",1220,0.6073,"chr11:118889323..118889408,-","p2@RPS25","e:6230","h:10413","u:E9PQK3","RPS25","ribosomal protein S25","gene with protein product"
595,"T000978",1216,0.6059,"chr10:112064630..112064650,-","p2@SMNDC1","e:10285","h:16900",NA,"SMNDC1","survival motor neuron domain containing 1","gene with protein product"
596,"T187666",1214,0.6058,"chr9:100395724..100395735,+","p6@NCBP1","e:4686","h:7658","u:Q09161","NCBP1","nuclear cap binding protein subunit 1","gene with protein product"
597,"T036299",1216,0.6056,"chr14:21152683..21152695,+","p4@RNASE4","e:6038","h:10047","u:P34096","RNASE4","ribonuclease A family member 4","gene with protein product"
598,"T054291",1214,0.6049,"chr16:81528979..81528991,+","p19@CMIP","e:80790","h:24319","u:Q8IY22","CMIP","c-Maf inducing protein","gene with protein product"
599,"T052887",1215,0.6021,"chr16:66584045..66584056,-","p4@TK2","e:7084","h:11831","u:F5GYK4","TK2","thymidine kinase 2, mitochondrial","gene with protein product"
600,"T124809",1203,0.5997,"chr2:70314240..70314256,+","p4@PCBP1","e:5093","h:8647","u:Q15365,u:Q53SS8","PCBP1","poly(rC) binding protein 1","gene with protein product"
601,"T028257",1203,0.5985,"chr12:6798056..6798102,-","p3@ZNF384","e:171017","h:11955","u:E9PHB3,u:F5GYZ1,u:F5H420","ZNF384","zinc finger protein 384","gene with protein product"
602,"T041005",1200,0.5979,"chr14:81893690..81893700,-","p10@STON2","e:85439","h:30652","u:G3V2T7,u:Q59H11","STON2","stonin 2","gene with protein product"
603,"T142169",1198,0.5951,"chr4:178231003..178231010,+","p5@NEIL3","e:55247","h:24573","u:Q8TAT5","NEIL3","nei like DNA glycosylase 3","gene with protein product"
604,"T052888",1194,0.5949,"chr16:66584059..66584073,-","p5@TK2","e:7084","h:11831","u:F5GYK4","TK2","thymidine kinase 2, mitochondrial","gene with protein product"
605,"T189434",1195,0.5942,"chr9:127020503..127020537,+","p4@NEK6","e:10783","h:7749","u:Q9HC98","NEK6","NIMA related kinase 6","gene with protein product"
606,"T032475",1186,0.5915,"chr13:31040060..31040085,-","p1@HMGB1","e:3146","h:4983","u:Q5T7C4,u:P09429,u:Q59GW1","HMGB1","high mobility group box 1","gene with protein product"
607,"T046235",1185,0.591,"chr15:72668393..72668408,-","p2@HEXA","e:3073","h:4878","u:E9PGL4","HEXA","hexosaminidase subunit alpha","gene with protein product"
608,"T095515",1182,0.5892,"chr1:55181510..55181564,+","p1@TTC4","e:7268","h:12394","u:Q5TA95","TTC4","tetratricopeptide repeat domain 4","gene with protein product"
609,"T100486",1178,0.5884,"chr20:36156264..36156288,-","p1@BLCAP","e:10904","h:1055","u:A2A2K9,u:A2A2K8","BLCAP","bladder cancer associated protein","gene with protein product"
610,"T051614",1179,0.5874,"chr16:4665023..4665047,-","p2@FAM100A","e:124402","h:29576","u:Q8TB05","UBALD1","UBA like domain containing 1","gene with protein product"
611,"T027141",1181,0.5873,"chr12:56843161..56843225,-","p1@TIMELESS","e:8914","h:11813","u:Q9UNS1,u:E7EWS5","TIMELESS","timeless circadian clock","gene with protein product"
612,"T190459",1178,0.5864,"chr9:133569143..133569176,+","p1@EXOSC2","e:23404","h:17097","u:A3KFL1,u:A3KFL4,u:A3KFL2,u:B4DKK6,u:Q13868","EXOSC2","exosome component 2","gene with protein product"
613,"T022264",1173,0.5845,"chr12:122710556..122710607,-","p1@DIABLO","e:56616","h:21528","u:Q502X2,u:Q9NR28,u:F8W6K8,u:Q6W3F3,u:F5GXT8","DIABLO","diablo IAP-binding mitochondrial protein","gene with protein product"
614,"T118901",1174,0.5844,"chr2:219157250..219157281,-","p2@TMBIM1","e:64114","h:23410","u:C9JAK9,u:C9JEN3,u:C9JI44,u:B3KSM0,u:Q969X1","TMBIM1","transmembrane BAX inhibitor motif containing 1","gene with protein product"
615,"T163896",1170,0.5841,"chr6:31509759..31509788,-","p1@DDX39B","e:7919","h:13917","u:B4DP52,u:F6SXL5,u:F6S2B7,u:F6R6M7,u:E7EMX2,u:B4DIJ6,u:F6U6E2","DDX39B","DExD-box helicase 39B","gene with protein product"
