Vv_m2,2000,1000,VIT_15s0048g01240
rank,V1_geneId,Fabs,Frel,gene_symbol,v3,group,subgroup,pathway_or_family,full_name,gene_name_synonym(s),type,reaction_EC,Vitisnet_Network1,Vitisnet_Network2
590,VIT_08s0007g06870,92,0.0445,,Vitvi08g01771,,,,Zinc finger protein 8,,,ZFP8,vv60017C2H2,,,
591,VIT_18s0041g01590,91,0.0440,,Vitvi18g02103,,,,Taxane 10-beta-hydroxylase,,,E1_14_13_76,vv10904Diterpenoid_biosynthesis,,,
592,VIT_08s0007g03100,91,0.0439,,Vitvi08g01437,,,,Transposon protein; Mutator sub-class,,,,,,,
593,VIT_11s0016g00790,90,0.0437,,Vitvi11g00058,,,,Small nuclear ribonucleoprotein LSM1,,,K12620,vv23018RNA_degradation,,,
594,VIT_05s0062g00840,90,0.0436,,Vitvi05g01318,,,,RAB GTPase ARA4,,,K07976,,,,
595,VIT_12s0059g02670,90,0.0435,,Vitvi12g00558,,,,Beta-amylase,,,E3_2_1_2,vv10500Starch_and_sucrose_metabolism,,,
596,VIT_07s0104g00370,90,0.0434,,Vitvi07g00167,,,,Isoamylase-type starch-debranching enzyme 2,,,E2_4_1_18,vv10500Starch_and_sucrose_metabolism,,,
597,VIT_19s0014g03950,90,0.0433,,Vitvi19g00321,,,,R protein  PRF  disease resistance protein,,,K13453,vv34627R_proteins_from_Plant-pathogen_interaction,,,
598,VIT_01s0244g00150,88,0.0428,ARF1,Vitvi01g01759,ARF,ARF,ARF,Auxin response factors,,TF,,vv30003Auxin_signaling,vv60004ARF,,
599,VIT_18s0001g04020,88,0.0428,TPS70,Vitvi18g02459,TPS,TPS,Terpene Pathway,terpene synthase,,Enzyme,,,,,
600,VIT_09s0002g09020,88,0.0427,,Vitvi09g01751,,,,No hit,,,,,,,
601,VIT_06s0004g01720,88,0.0426,,Vitvi06g00179,,,,Unknown protein,,,,,,,
602,VIT_12s0028g03040,87,0.0419,,Vitvi12g02296,,,,Unknown protein,,,,,,,
603,VIT_03s0038g00310,86,0.0418,,Vitvi03g00024,,,,Short internodes,,,SHI_1,vv60059SRS,,,
604,VIT_00s0317g00020,83,0.0404,,Vitvi13g01933,,,,Unknown protein,,,,,,,
605,VIT_03s0017g01510,82,0.0397,,Vitvi03g01842,,,,N-6 Adenine-specific DNA methylase,,,E2_1_1_72,vv10271Methionine_metabolism,,,
606,VIT_09s0096g00040,81,0.0392,,Vitvi09g00870,,,,Ribonuclease P/MRP protein subunit POP1,,,K01164,vv23008Ribosome_biogenesis_in_Eukaryotes,vv23013RNA_transport,,
607,VIT_17s0000g06370,81,0.0391,,Vitvi17g00617,,,,Thioredoxin 2,,,,,,,
608,VIT_18s0122g01080,78,0.0380,,Vitvi18g00079,,,,Calcium ion binding protein,,,,,,,
609,VIT_01s0026g00180,78,0.0379,,Vitvi01g00781,,,,Serine/threonine kinase protein,,,,,,,
610,VIT_12s0035g00540,78,0.0377,,Vitvi12g02708,,,,Disease resistance protein (NBS-LRR class),,,,,,,
611,VIT_15s0021g00840,76,0.0369,,Vitvi15g00494,,,,Disease resistance family protein,,,,,,,
612,VIT_11s0016g04600,76,0.0368,,Vitvi11g00405,,,,Myb family,,,MYBGE_14,vv60029G2-like,,,
613,VIT_19s0090g00510,76,0.0363,,Vitvi19g00505,,,,Unknown protein,,,,,,,
614,VIT_11s0118g00150,75,0.0362,,Vitvi11g01461,,,,No hit,,,,,,,
615,VIT_11s0016g03250,75,0.0362,,Vitvi11g00276,,,,Lachrymatory factor synthase,,,,,,,
616,VIT_16s0050g00750,75,0.0362,,Vitvi16g01907,,,,Short-chain dehydrogenase/reductase,,,,,,,
617,VIT_12s0055g01020,74,0.0358,PrxIII18b,Vitvi12g01597,Peroxidase,Peroxidase,Unclassified (Unknown Pathway),Peroxidase,,Enzyme,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism,,
618,VIT_17s0000g05800,74,0.0357,ALDHI2A1,Vitvi17g00555,ALDH,ALDH,Unclassified (Unknown Pathway),Aldehyde dehydrogenase,,Enzyme,,vv10251Glutamate_metabolism,vv10330Arginine_and_proline_metabolism,,
619,VIT_19s0014g01280,73,0.0353,,Vitvi19g00102,,,,Unknown,,,,,,,
620,VIT_17s0000g07690,73,0.0351,,Vitvi17g01528,,,,Transducin family protein / WD-40,,,,,,,
621,VIT_12s0057g00350,73,0.0351,,Vitvi12g02475,,,,Exopolygalacturonase,,,E3_2_1_15,vv40006Cell_wall,,,
622,VIT_00s0211g00030,72,0.0348,,Vitvi07g01508,,,,Symbiosis receptor kinase,,,,,,,
623,VIT_03s0017g00900<br>VIT_05s0102g01010,72,0.0348
624,VIT_17s0000g09150,72,0.0347,,Vitvi17g00903,,,,ATP binding,,,,,,,
625,VIT_00s0361g00050,72,0.0347,,Vitvi10g02184,,,,Protein-serine/threonine kinase,,,,,,,
626,VIT_19s0093g00350,72,0.0347,,Vitvi19g02197,,,,Glutathione S-transferase 25 GSTU25,,,E2_5_1_18_GSTU25,vv10480Glutathione_metabolism,,,
627,VIT_10s0071g00650,72,0.0346,,Vitvi10g02078,,,,No hit,,,,,,,
628,VIT_17s0053g00800,72,0.0344,,Vitvi17g01657,,,,No hit,,,,,,,
629,VIT_10s0003g00850,71,0.0343,,Vitvi10g01788,,,,Zinc finger (C3HC4-type ring finger),,,ZFC3HC4_237,vv60078Other_zf-C3HC4,,,
630,VIT_18s0122g01420,70,0.0339,,Vitvi18g02492,,,,No hit,,,,,,,
631,VIT_13s0019g05100,69,0.0336,,Vitvi13g00686,,,,Amino acid binding protein,,,,,,,
632,VIT_08s0032g00050,69,0.0333,,Vitvi08g00159,,,,Acyl-activating enzyme 15,,,E6_2_1_3_AAE15,vv10071Fatty_acid_metabolism,vv50104Group_translocators,,
633,VIT_00s0181g00030,67,0.0324,,Vitvi10g01740,,,,No hit,,,,,,,
634,VIT_19s0014g02270,67,0.0324,,Vitvi19g00195,,,,Ribosomal protein L11 methyltransferase,,,K02867,vv23010Ribosome,,,
635,VIT_08s0007g05740,67,0.0323,,Vitvi08g01678,,,,BLADE-ON-PETIOLE2,,,BOP2_1,vv60093TRAF,,,
636,VIT_14s0108g00020,66,0.0319,,Vitvi14g01899,,,,PIN8 (PIN-formed 8); auxin:hydrogen symporter/ transporter,,,PIN8,vv50004Auxin_transport,vv50125Porters_cat_66_to_94,,
637,VIT_19s0014g05340,66,0.0317,,Vitvi19g00424,,,,No hit,,,,,,,
638,VIT_08s0040g01860,65,0.0316,,Vitvi08g01036,,,,Unknown protein,,,,,,,
639,VIT_03s0017g00920,65,0.0315,,Vitvi03g01819,,,,R protein  PRF  disease resistance protein,,,K13453,vv34627R_proteins_from_Plant-pathogen_interaction,,,
640,VIT_18s0001g04880,65,0.0312,,Vitvi18g02565,,,,Unknown protein,,,,,,,
641,VIT_09s0018g01460,64,0.0309,,Vitvi09g01253,,,,Receptor kinase TRKe,,,,,,,
642,VIT_01s0010g00930,63,0.0304,bZIP02,Vitvi01g01342,bZIP,bZIP_C,bZIPs,,,TF,,vv60012BZIP,,,
643,VIT_11s0016g04560,63,0.0303,,Vitvi11g00400,,,,Bile acid sodium symporter,,,K03453,vv50123Porters_cat_18_to_29,,,
644,VIT_11s0052g00970,62,0.0300,,Vitvi11g01243,,,,AAA-type ATPase,,,,,,,
645,VIT_04s0008g03930,62,0.0300,RD22a,Vitvi04g00341,BURP_RD22,BURP_RD22,BURP,response to dehydration 22a,VvBURP05; RD22,Other,,,,,
646,VIT_12s0059g02500,61,0.0295,,Vitvi12g00542,,,,Constans-like 11,,,COL11_1,vv30009Flower_development,vv34710Circadian_rhythm,,
647,VIT_18s0086g00220,59,0.0285,,Vitvi18g01385,,,,Lipase GDSL,,,,,,,
648,VIT_00s0125g00430,59,0.0285,,Vitvi10g01979,,,,Root hair defective 3 GTP-binding (RHD3),,,,,,,
649,VIT_13s0019g04070,57,0.0276,VviMLO6,Vitvi13g00579,,,,VviMLO6,,,,,,,
650,VIT_13s0139g00210,57,0.0276,,Vitvi13g02354,,,,R protein MLA10,,,K13475,vv34627R_proteins_from_Plant-pathogen_interaction,,,
651,VIT_12s0028g01890,57,0.0275,,Vitvi12g00160,,,,Serine/threonine-protein kinase NAK,,,,,,,
652,VIT_19s0176g00140,57,0.0275,,Vitvi19g01408,,,,CID9 (CTC-Interacting Domain 9),,,,,,,
653,VIT_11s0016g02460,57,0.0275,,Vitvi11g01378,,,,Pentatricopeptide (PPR) repeat-containing protein,,,,,,,
654,VIT_14s0060g02620,55,0.0266,,Vitvi14g02521,,,,Unknown protein,,,,,,,
655,VIT_19s0015g01190,55,0.0266,,Vitvi19g00744,,,,Ubiquitin-conjugating enzyme E2 D/E,,,K06689,vv24120Ubiquitin_mediated_proteolysis,vv24141Protein_processing_in_endoplasmic_reticulum,,
656,VIT_01s0010g02640,55,0.0265,,Vitvi01g01555,,,,Lysine histidine transporter 2,,,LHT2,vv50123Porters_cat_18_to_29,,,
657,VIT_14s0066g02320,54,0.0262,MDR15,Vitvi14g01865,ABC-transporter,DMR/ABCB,ABC-transporter,ATP-binding cassette (ABC),ABCB15,Transporter,,vv52010ABC_transporters,,,
658,VIT_05s0029g00130,54,0.0262,,Vitvi05g01072,,,,High mobility group (HMG1/2),,,HMG1_2_2,vv60005ARID,,,
659,VIT_05s0020g00480,54,0.0261,,Vitvi05g00218,,,,Mitochondrial substrate carrier family protein,,,K03454,vv50123Porters_cat_18_to_29,,,
660,VIT_14s0060g01180,53,0.0258,VviHB49,Vitvi14g00093,HB,KNOX,,KNAT2 (knotted1-like homeobox gene 6),,TF,KNAT6_2,vv60034HB,,,
661,VIT_06s0004g07970,53,0.0258,EXPA7,Vitvi06g00790,EXP,EXPA,EXPs,Expansin A,,Other,,vv30003Auxin_signaling,,,
662,VIT_04s0008g00120,53,0.0257,,,,,,Chitinase precursor,,,E3_2_1_14,vv10530Aminosugars_metabolism,,,
663,VIT_09s0002g00540,53,0.0256,,Vitvi09g00038,,,,Lipase GDSL 1,,,,,,,
664,VIT_04s0008g07010,52,0.0252,,Vitvi04g00632,,,,Dynamin-like protein 2b,,,E3_6_5_5,vv50109Incompletely_characterized_transport_systems,vv50110Protein_coat,,
665,VIT_07s0031g00450,52,0.0251,bHLH029,Vitvi07g01729,bHLH,bHLH,bHLH,,,TF,,vv60011BHLH,,,
666,VIT_05s0051g00020,51,0.0248,,Vitvi05g01997,,,,No hit,,,,,,,
667,VIT_12s0134g00070,51,0.0247,,Vitvi12g02425,,,,No hit,,,,,,,
668,VIT_06s0061g00250,50,0.0244,,Vitvi06g01290,,,,ABC transporter G member 7,,,ABCG7,vv52010ABC_transporters,,,
669,VIT_07s0005g03080,49,0.0237,,Vitvi07g00578,,,,Nodulin MtN21 family,,,MTN21,vv50122Porters_cat_7_to_17,,,
670,VIT_06s0004g01250,48,0.0232,,Vitvi06g00119,,,,Omega-6 fatty acid desaturase; endoplasmic reticulum (FAD2),,,K10256,vv11040Biosynthesis_of_unsaturated_fatty_acids,,,
671,VIT_18s0001g12550,47,0.0228,,Vitvi18g00969,,,,Beta-ketoacyl-CoA synthase,,,E2_3_1_41,vv10061Fatty_acid_biosynthesis,,,
672,VIT_12s0059g01190,47,0.0227,VviHB43,Vitvi12g00424,HB,KNOX,,Homeobox protein shoot MERISTEMLESS (STM),,TF,STM_2,vv50004Auxin_transport,vv60034HB,,
673,VIT_10s0003g03530,47,0.0226,,Vitvi10g01863,,,,Lupeol synthase,,,E5_4_99_8,vv10100Biosynthesis_of_steroids,,,
674,VIT_10s0071g00120,46,0.0223,,Vitvi10g01490,,,,DNA binding,,,,,,,
675,VIT_00s0710g00010,46,0.0223,,Vitvi00g02022,,,,GCR2-like 1 ABA receptor,,,,,,,
676,VIT_12s0028g01950,46,0.0222,,Vitvi12g02247,,,,Protein kinase Xa21,,,K13437,vv34626Plant-pathogen_interaction,,,
677,VIT_12s0028g01370,46,0.0222,,Vitvi12g00118,,,,PMR5 (powdery mildew resistant 5),,,,,,,
678,VIT_00s0872g00020,46,0.0221,,,,,,No hit,,,,,,,
679,VIT_03s0017g01440,46,0.0221,,Vitvi03g01201,,,,Berberine bridge enzyme,,,E1_21_3_3,vv10950Alkaloid_biosynthesis_I,,,
680,VIT_08s0007g07810,45,0.0217,bHLH040,Vitvi08g01852,bHLH,bHLH,bHLH,,,TF,,vv60011BHLH,,,
681,VIT_06s0004g02390,44,0.0213,,Vitvi06g00234,,,,Triacylglycerol lipase,,,E3_1_1_3,vv10561Glycerolipid_metabolism,,,
682,VIT_04s0008g00650,44,0.0211,,Vitvi04g00051,,,,3'-5' exonuclease domain-containing protein,,,K01146,,,,
683,VIT_05s0102g00040,44,0.0211,,Vitvi05g02173,,,,No hit,,,,,,,
684,VIT_00s0226g00050,43,0.0209,,Vitvi05g02236,,,,R protein  PRF  disease resistance protein,,,K13453,vv34627R_proteins_from_Plant-pathogen_interaction,,,
685,VIT_19s0014g01320,43,0.0208,,Vitvi19g00106,,,,Peptide-N4-asparagine amidase A,,,E3_5_1_52,,,,
686,VIT_18s0001g06360,42,0.0204,,Vitvi18g00444,,,,Alcohol dehydrogenase,,,E1_1_1_1,vv10010Glycolysis,vv10071Fatty_acid_metabolism,,
687,VIT_09s0002g08470,42,0.0203,,Vitvi09g00763,,,,NADP-dependent oxidoreductase,,,E1_6_5_5,,,,
688,VIT_14s0030g00540,42,0.0203,,Vitvi14g02597,,,,Copine BON3 (BONZAI 3),,,BON3,,,,
689,VIT_08s0007g02280,41,0.0199,,Vitvi08g01369,,,,Phospholipase C,,,E3_1_4_3,vv10260Glycine_serine_and_threonine_metabolism,vv10562Inositol_phosphate_metabolism,,
690,VIT_04s0069g00250,41,0.0198,,Vitvi04g00705,,,,Unknown,,,,,,,
691,VIT_03s0063g00660,41,0.0198,,Vitvi03g01563,,,,No hit,,,,,,,
692,VIT_07s0005g03330,40,0.0193,,Vitvi07g00597,,,,EMB1879 (embryo defective 1879),,,,,,,
693,VIT_11s0016g04810,40,0.0193,,Vitvi11g00424,,,,BAS1 (PHYB activation tagged suppressor 1),,,CYP734A1,vv10905Brassinosteroid_biosynthesis,,,
694,VIT_05s0124g00310,40,0.0193,,Vitvi05g01400,,,,Male sterility 2,,,,,,,
695,VIT_12s0055g00120,39,0.0190,,Vitvi12g02589,,,,No hit,,,,,,,
696,VIT_19s0015g01500,39,0.0189,,Vitvi19g02095,,,,Heavy-metal-associated domain-containing protein,,,,,,,
697,VIT_08s0056g00370,39,0.0189,,Vitvi08g01977,,,,No hit,,,,,,,
698,VIT_00s0687g00010<br>VIT_00s0521g00010,38,0.0185
699,VIT_07s0031g00430,38,0.0184,,Vitvi07g02663,,,,No hit,,,,,,,
700,VIT_01s0011g03680,38,0.0184,,Vitvi01g01942,,,,ER6 protein universal stress protein (USP) family,,,USPER6,vv30008Ethylene_signaling,,,
701,VIT_12s0028g01920,38,0.0183,,Vitvi12g02243,,,,Receptor kinase TRKe,,,,,,,
702,VIT_01s0026g01650,38,0.0183,,Vitvi01g00930,,,,Porin II; 36kDa,,,K07267,vv50101Channels_and_pores,,,
703,VIT_18s0166g00190,37,0.0180,,Vitvi18g01276,,,,U-box domain-containing protein,,,,,,,
704,VIT_14s0060g00360,37,0.0180,,Vitvi14g00033,,,,Isopenicillin N epimerase,,,E5_1_1_17,vv10311Penicillin_and_cephalosporin_biosynthesis,,,
705,VIT_06s0004g04000,37,0.0180,,Vitvi06g00396,,,,Beta-ketoacyl-CoA synthase,,,E2_3_1_41,vv10061Fatty_acid_biosynthesis,,,
706,VIT_19s0015g00860<br>VIT_19s0015g00870,37,0.0179
707,VIT_12s0028g02810,37,0.0178,ROMT5,Vitvi12g00243,ROMT,ROMT,Stilbene Pathway,ROMT (Resveratrol O-methyltranferase); Trans-resveratrol di-O-methyltransferase; resveratrol O-methyltranferase,,Enzyme,2.1.1.240,vv10943Isoflavonoid_biosynthesis,,,
708,VIT_16s0039g02050,37,0.0177,,Vitvi16g00140,,,,Proteasome 26S regulatory subunit (RPN9),,,K03039,vv23050Proteasome,,,
709,VIT_12s0059g02360,36,0.0175,,Vitvi12g00527,,,,Myb caprice CPC,,,CAPRICE_3,vv60045MYBrelated,,,
710,VIT_09s0096g00140,36,0.0175,,Vitvi09g01770,,,,R protein MLA10,,,K13475,vv34627R_proteins_from_Plant-pathogen_interaction,,,
711,VIT_13s0067g03830<br>VIT_13s0019g00060,36,0.0174
712,VIT_08s0058g01230,35,0.0170,,Vitvi08g00854,,,,Non-specific lipid-transfer protein,,,,,,,
713,VIT_03s0038g00950,35,0.0169,,Vitvi03g00064,,,,Auxin-responsive SAUR9,,,SAUR9,vv30003Auxin_signaling,,,
714,VIT_04s0023g02050,35,0.0169,,Vitvi04g01324,,,,Inorganic pyrophosphatase,,,K01507,vv10190Oxidative_phosphorylation,vv50133Primary_active_transporter_cat_A9_to_A18,,
715,VIT_13s0106g00610,33,0.0161,,Vitvi13g00870,,,,Tetracycline transporter,,,TETRACYCTR,vv50121Porters_cat_1_to_6,,,
716,VIT_16s0039g01510,33,0.0160,,Vitvi16g00079,,,,Calcium-dependent protein kinase-related,,,,,,,
717,VIT_06s0004g03590,33,0.0159,,Vitvi06g00360,,,,TOE1 (target of eat1 1)  related to apetala2 7,,,RAP2_7TOE1,vv30008Ethylene_signaling,vv30009Flower_development,,
718,VIT_14s0030g00240,33,0.0159,ERD6-Like9,Vitvi14g02581,Sugar transporter,Sugar Transporter ERD6-Like,Sugar transporter,Sugar Transporter ERD6-Like,,Transporter,,vv50121Porters_cat_1_to_6,,,
719,VIT_12s0059g01960,32,0.0156,,Vitvi12g00487,,,,Unknown protein,,,,,,,
720,VIT_06s0004g06730,32,0.0154,,Vitvi06g00656,,,,Microsomal omega-3 fatty acid desaturase,,,K10257,vv11040Biosynthesis_of_unsaturated_fatty_acids,,,
721,VIT_18s0001g14260,31,0.0151,,Vitvi18g02796,,,,No hit,,,,,,,
722,VIT_18s0076g00280,31,0.0150,,Vitvi18g01313,,,,Protein tyrosine phosphatase,,,K01104,,,,
723,VIT_13s0101g00060,31,0.0150,,Vitvi13g02150,,,,No hit,,,,,,,
724,VIT_19s0085g01210,31,0.0150,NAC68,Vitvi19g01778,NAC,NAC,NACs,,,TF,,vv60046NAC,,,
725,VIT_00s0216g00030,31,0.0150,,Vitvi07g01114,,,,Nuclear transport factor 2 (NTF2),,,NTF2,vv50133Primary_active_transporter_cat_A9_to_A18,,,
726,VIT_07s0031g01840,30,0.0145,WRKY23,Vitvi07g01860,WRKY,WRKY,WRKYs,,,TF,,vv60066WRKY,,,
727,VIT_19s0015g00660,30,0.0145,,Vitvi19g02068,,,,E3 ubiquitin-protein ligase HUWE1,,,K10592,vv24120Ubiquitin_mediated_proteolysis,,,
728,VIT_12s0035g01480,30,0.0145,,Vitvi12g02737,,,,No hit,,,,,,,
729,VIT_00s0840g00010<br>VIT_00s1437g00010,30,0.0145
730,VIT_06s0004g02680,30,0.0145,,Vitvi06g00263,,,,Lysine decarboxylase,,,E4_1_1_18,vv10300Lysine_biosynthesis,,,
731,VIT_08s0040g02030,28,0.0137,,Vitvi08g02159,,,,fasciclin arabinogalactan-protein (FLA11),,,FLA11,vv40006Cell_wall,,,
732,VIT_12s0028g02230,28,0.0136,,Vitvi12g02253,,,,Unknown,,,,,,,
733,VIT_19s0015g00890,28,0.0136,,Vitvi19g00719,,,,Oligopeptide transporter OPT5,,,OPT5,vv50125Porters_cat_66_to_94,,,
734,VIT_11s0016g01680,28,0.0135,,Vitvi11g01364,,,,No hit,,,,,,,
735,VIT_18s0001g13590,28,0.0135,,Vitvi18g01056,,,,Leucine-rich repeat protein kinase,,,,,,,
736,VIT_10s0116g01510,27,0.0129,,,,,,DNA helicase SNF2 domain-containing protein,,,SNF2HEL_3,vv60058SNF2,,,
737,VIT_06s0004g01870,26,0.0126,ZFP28,Vitvi06g00195,C2H2 ZFP_set_A,C2H2 ZFP_set_A,C2H2 ZFP,,,TF,,vv60017C2H2,,,
738,VIT_11s0037g01030,26,0.0126,,Vitvi11g00821,,,,Cinnamoyl CoA reductase,,,E1_2_1_44,vv10940Phenylpropanoid_biosynthesis,,,
739,VIT_08s0007g05950,26,0.0126,,Vitvi08g01698,,,,Purple acid phosphatase 16 ATPAP16/PAP16,,,E3_1_3_2,vv10740Riboflavin_metabolism,,,
740,VIT_07s0005g00300,26,0.0126,,Vitvi07g00315,,,,Zinc finger (CCCH type) helicase family protein,,,HELCCCHFAM_1,vv60018C3H,,,
741,VIT_18s0001g10380,26,0.0126,,Vitvi18g00777,,,,Heat shock transcription factor B4,,,HSFB4_1,vv60037HSF,,,
742,VIT_06s0080g00120,26,0.0125,,Vitvi06g01456,,,,Male sterility 2 (MS2) Acyl-CoA reductase,,,,,,,
743,VIT_19s0015g01930,25,0.0122,LAS1,Vitvi19g00932,LAS,LAS,GRAS,GRAS proteins,,TF,,vv60032GRAS,,,
744,VIT_08s0040g01990,25,0.0121,,Vitvi08g02149,,,,fasciclin arabinogalactan-protein (FLA11),,,FLA11,vv40006Cell_wall,,,
745,VIT_01s0146g00340,25,0.0121,,Vitvi01g01727,,,,Leucine-rich repeat protein kinase,,,,,,,
746,VIT_09s0054g01290,25,0.0121,,Vitvi09g01439,,,,Beta-amyrin synthase,,,E5_4_99_BAS,vv10900Terpenoid_biosynthesis,,,
747,VIT_19s0140g00100,25,0.0121,,Vitvi19g01423,,,,Cationic amino acid transporter 8,,,CAT8,vv50121Porters_cat_1_to_6,,,
748,VIT_15s0048g00210,24,0.0117,,Vitvi15g00676,,,,Unknown protein,,,,,,,
749,VIT_12s0059g02630,24,0.0116,,Vitvi12g00554,,,,Ankyrin repeat protein family,,,K10380,vv50108Accessory_factors_involved_in_transport,,,
750,VIT_00s0265g00110,24,0.0116,,Vitvi10g00456,,,,Lectin-receptor like protein kinase 3,,,,,,,
751,VIT_10s0116g01080,24,0.0116,,Vitvi10g01982,,,,No hit,,,,,,,
752,VIT_08s0007g07720,24,0.0116,,Vitvi08g01846,,,,CYP93A1 2-hydroxyisoflavanone synthase,,,E1_14_13_86,vv10943Isoflavonoid_biosynthesis,,,
753,VIT_19s0093g00400,23,0.0111,,Vitvi19g01338,,,,Glutathione S-transferase 25 GSTU25,,,E2_5_1_18_GSTU25,vv10480Glutathione_metabolism,,,
754,VIT_05s0165g00140,23,0.0111,,Vitvi05g02160,,,,Ankyrin repeat family,,,K10380,vv50108Accessory_factors_involved_in_transport,,,
755,VIT_06s0004g06720,23,0.0111,,Vitvi06g00654,,,,Microsomal omega-3 fatty acid desaturase,,,K10257,vv11040Biosynthesis_of_unsaturated_fatty_acids,,,
756,VIT_03s0038g03600,23,0.0111,,Vitvi03g00221,,,,Serine/threonine kinase,,,,,,,
757,VIT_19s0090g00960,22,0.0107,,Vitvi19g02032,,,,Unknown,,,,,,,
758,VIT_04s0023g01210,22,0.0106,GGPPS1,Vitvi04g01230,GGPPS,GGPPS,Carotenoid Pathway (Carotenes),geranylgeranyldiphosphate synthase,,Enzyme,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis,,
759,VIT_01s0010g03670,22,0.0106,,Vitvi01g01654,,,,Unknown protein,,,,,,,
760,VIT_19s0027g01520,22,0.0106,,Vitvi19g01624,,,,DNA topoisomerase I,,,E5_99_1_2,,,,
761,VIT_16s0100g00620,22,0.0106,,Vitvi16g00970,,,,Calmodulin-binding region IQD24,,,,,,,
762,VIT_13s0019g01620,22,0.0106,,Vitvi13g01988,,,,No hit,,,,,,,
763,VIT_18s0001g13450,21,0.0102,,,,,,SLAH1 (SLAC1 homologue 1),,,SLAH1,vv50122Porters_cat_7_to_17,,,
764,VIT_18s0001g04080,21,0.0102,TPS02/TPS72,Vitvi18g02438,TPS,TPS,Terpene Pathway,terpene synthase,,Enzyme,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis,,
765,VIT_10s0003g00040,20,0.0097,,Vitvi10g00480,,,,Dof zinc finger protein DOF1.4,,,DOF1_4_2,vv60015C2C2-DOF,,,
766,VIT_06s0080g01160,20,0.0097,,Vitvi06g01556,,,,Aspartyl protease,,,E3_4_23_x,,,,
767,VIT_18s0001g14780,20,0.0097,,Vitvi18g02818,,,,Lipase 3 (EXL3) family II extracellular,,,,,,,
768,VIT_03s0017g01280,20,0.0097,WBC12,Vitvi03g01833,ABC-transporter,WBC/ABCG,ABC-transporter,ATP-binding cassette (ABC),ABCG12,Transporter,,vv52010ABC_transporters,,,
769,VIT_06s0080g00030,20,0.0096,,Vitvi06g01444,,,,Aldo/keto reductase,,,E1_1_1_21,vv10040Pentose_glucuronate_interconversion,vv10051Fructose_and_mannose_metabolism,,
770,VIT_05s0077g00980,20,0.0096,,Vitvi05g00126,,,,Unknown,,,,,,,
771,VIT_03s0097g00700,19,0.0092,,Vitvi03g00860,,,,Pathogenesis-related protein 1 precursor (PRP 1),,,PRP1,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction,,
772,VIT_03s0017g00700,19,0.0092,,Vitvi03g01098,,,,Oxidoreductase; 2OG-Fe(II) oxygenase,,,,,,,
773,VIT_19s0014g04230,19,0.0092,,Vitvi19g01942,,,,Receptor kinase 2,,,,,,,
774,VIT_03s0017g01500,18,0.0087,,Vitvi03g01207,,,,N-6 Adenine-specific DNA methylase,,,E2_1_1_72,vv10271Methionine_metabolism,,,
775,VIT_07s0031g03190,18,0.0087,,Vitvi07g02001,,,,VHS and GAT domain protein,,,VHSDC,vv50109Incompletely_characterized_transport_systems,,,
776,VIT_01s0011g02920,18,0.0087,TCP12,Vitvi01g00228,TCP,CYC/TB1,TCP,Teosinte branched 1/Cycloidea/proliferating cell factor protein,,TF,,vv30009Flower_development,vv60061TCP,,
777,VIT_15s0024g00780,18,0.0087,,Vitvi15g01238,,,,No hit,,,,,,,
778,VIT_17s0000g04220,18,0.0087,,Vitvi17g00380,,,,CHUP1 (chloroplast unusual positioning 1),,,CHUP1,vv44810Regulation_of_actin_cytoskeleton,,,
779,VIT_15s0046g02570,18,0.0087,,Vitvi15g01125,,,,Unknown,,,,,,,
780,VIT_04s0008g06050,18,0.0087,,Vitvi04g00538,,,,Phytosulfokine receptor precursor,,,,,,,
781,VIT_00s2485g00010,18,0.0087,,Vitvi00g02300,,,,CRK10 (cysteine-rich RLK10),,,,,,,
782,VIT_17s0000g09920,18,0.0086,,Vitvi17g00991,,,,Aminopeptidase M,,,E3_4_11_2,vv10480Glutathione_metabolism,,,
783,VIT_14s0083g00820,17,0.0082,,Vitvi14g01314,,,,Lipase GDSL 7,,,,,,,
784,VIT_07s0005g01070,17,0.0082,,Vitvi07g02213,,,,No hit,,,,,,,
785,VIT_08s0007g08240,17,0.0082,,Vitvi08g02393,,,,Unknown,,,,,,,
786,VIT_19s0090g01620,16,0.0078,,Vitvi19g02046,,,,CYP89H3,,,,,,,
787,VIT_04s0008g03400,16,0.0077,ERF035,Vitvi04g00300,ERF,III,AP2/ERF,DREB sub A-4 of ERF/AP2 transcription factor,,TF,,vv30008Ethylene_signaling,vv60003AP2_EREBP,,
788,VIT_11s0016g04260,16,0.0077,,Vitvi11g00370,,,,Hydrolase; alpha/beta fold,,,,,,,
789,VIT_07s0031g01570,16,0.0077,,Vitvi07g01832,,,,CYP78A11,,,,,,,
790,VIT_03s0063g00110,16,0.0077,,Vitvi03g00528,,,,Cyclin delta-3,,,CYCD3,vv30007Cytokinin_signaling,vv44110Cell_cycle,,
791,VIT_00s0352g00020,16,0.0077,,Vitvi01g01054,,,,Glutamate carboxypeptidase (AMP1),,,E3_4_17_21,,,,
792,VIT_15s0046g02330,16,0.0077,,Vitvi15g01104,,,,Unknown protein,,,,,,,
